transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id
TX100310,CUST1127,2026-07-09 00:00:00,Cash Withdrawal,Debit,6769.92,GB,CP1400
TX100311,CUST1110,2026-04-17 00:00:00,ACH,Debit,1749.74,US,CP2059
TX100312,CUST1188,2026-07-30 00:00:00,Wire,Credit,3139.31,US,CP1128
TX100313,CUST1133,2026-02-17 00:00:00,Card,Credit,3557.58,IR,CP1463
TX100314,CUST1257,2026-03-22 00:00:00,ACH,Credit,1199.26,US,CP1685
TX100315,CUST1052,2026-08-18 00:00:00,ACH,Debit,200.62,US,CP1754
TX100316,CUST1109,2026-02-03 00:00:00,Wire,Debit,8740.9,US,CP2355
TX100317,CUST1148,2026-04-23 00:00:00,ACH,Credit,209.64,US,CP1819
TX100318,CUST1084,2026-08-29 00:00:00,ACH,Debit,1726.22,US,CP1480
TX100319,CUST1069,2026-02-25 00:00:00,Cash Deposit,Credit,2327.57,GH,CP2158
TX100320,CUST1168,2026-06-16 00:00:00,Card,Debit,1082.82,US,CP2273
TX100321,CUST1048,2026-03-10 00:00:00,Cash Deposit,Debit,1907.2,US,CP2204
TX100322,CUST1234,2026-06-11 00:00:00,Cash Withdrawal,Credit,1652.38,SG,CP2125
TX100323,CUST1114,2026-02-14 00:00:00,ACH,Debit,1821.49,US,CP1115
TX100324,CUST1225,2026-04-12 00:00:00,Wire,Debit,2186.92,US,CP1638
TX100325,CUST1019,2026-01-23 00:00:00,Cash Deposit,Credit,9069.08,US,CP2158
TX100326,CUST1236,2026-03-02 00:00:00,Cash Deposit,Debit,243.39,NG,CP2407
TX100327,CUST1141,2026-01-14 00:00:00,Check,Debit,4292.61,SG,CP1242
TX100328,CUST1255,2026-01-25 00:00:00,Cash Deposit,Debit,373.25,AE,CP1397
TX100329,CUST1208,2026-06-29 00:00:00,Check,Credit,1736.28,US,CP1439
TX100330,CUST1241,2026-01-30 00:00:00,ACH,Debit,6791.92,CA,CP2203
TX100331,CUST1195,2026-01-27 00:00:00,P2P,Debit,1865.91,CA,CP1691
TX100332,CUST1032,2026-05-30 00:00:00,Card,Credit,391.6,US,CP1140
TX100333,CUST1292,2026-07-30 00:00:00,Check,Credit,1481.22,US,CP2328
TX100334,CUST1117,2026-04-19 00:00:00,ACH,Debit,1252.39,US,CP1792
TX100335,CUST1265,2026-08-30 00:00:00,P2P,Debit,1177.94,GH,CP1548
TX100336,CUST1152,2026-08-22 00:00:00,Check,Debit,2316.44,US,CP1350
TX100337,CUST1190,2026-08-17 00:00:00,Cash Deposit,Debit,684.15,US,CP1838
TX100338,CUST1054,2026-01-25 00:00:00,Check,Debit,1916.59,US,CP1951
TX100339,CUST1269,2026-02-14 00:00:00,Check,Credit,5193.37,US,CP1416
TX100340,CUST1237,2026-07-26 00:00:00,Wire,Debit,926.06,GH,CP1678
TX100341,CUST1133,2026-07-18 00:00:00,Cash Deposit,Debit,2338.34,US,CP1380
TX100342,CUST1125,2026-07-31 00:00:00,Wire,Credit,6238.88,US,CP1907
TX100343,CUST1239,2026-05-30 00:00:00,Card,Credit,2361.42,SY,CP1852
TX100344,CUST1049,2026-08-27 00:00:00,ACH,Credit,828.24,GH,CP1189
TX100345,CUST1085,2026-08-25 00:00:00,P2P,Credit,134.31,US,CP2468
TX100346,CUST1042,2026-01-27 00:00:00,ACH,Debit,326.93,US,CP1854
TX100347,CUST1158,2026-03-15 00:00:00,ACH,Debit,2102.38,RU,CP2274
TX100348,CUST1111,2026-05-19 00:00:00,Card,Credit,1122.86,US,CP1847
TX100349,CUST1293,2026-06-01 00:00:00,ACH,Credit,1427.38,US,CP2041
TX100350,CUST1268,2026-02-07 00:00:00,Cash Withdrawal,Debit,48807.67,US,CP1604
TX100351,CUST1179,2026-06-04 00:00:00,Check,Debit,2652.24,MX,CP2286
TX100352,CUST1229,2026-09-03 00:00:00,ACH,Debit,820.43,US,CP2212
TX100353,CUST1152,2026-02-17 00:00:00,Cash Deposit,Debit,6864.59,US,CP1215
TX100354,CUST1127,2026-08-19 00:00:00,Card,Debit,6498.92,US,CP2410
TX100355,CUST1236,2026-05-31 00:00:00,P2P,Debit,1497.63,US,CP2324
TX100356,CUST1108,2026-03-20 00:00:00,P2P,Debit,2379.91,US,CP1346
TX100357,CUST1093,2026-07-01 00:00:00,ACH,Credit,1967.44,SG,CP1404
TX100358,CUST1042,2026-03-28 00:00:00,Cash Deposit,Debit,1197.65,GB,CP1007
TX100359,CUST1249,2026-07-21 00:00:00,Card,Credit,512.54,RU,CP1186
TX100360,CUST1237,2026-06-10 00:00:00,Cash Deposit,Debit,5010.3,US,CP2395
TX100361,CUST1005,2026-08-02 00:00:00,P2P,Credit,3864.75,US,CP1638
TX100362,CUST1252,2026-04-20 00:00:00,P2P,Debit,589.11,US,CP1089
TX100363,CUST1071,2026-01-07 00:00:00,Wire,Debit,2032.32,CA,CP1317
TX100364,CUST1266,2026-03-26 00:00:00,Cash Deposit,Debit,687.26,US,CP1907
TX100365,CUST1053,2026-07-09 00:00:00,Wire,Debit,440.3,MX,CP1776
TX100366,CUST1047,2026-01-06 00:00:00,Wire,Credit,2445.8,US,CP2168
TX100367,CUST1077,2026-03-23 00:00:00,Cash Deposit,Credit,8693.57,IR,CP1561
TX100368,CUST1280,2026-05-15 00:00:00,Card,Debit,1313.57,US,CP1675
TX100369,CUST1283,2026-07-11 00:00:00,Wire,Credit,1734.21,US,CP2481
TX100370,CUST1198,2026-06-10 00:00:00,P2P,Debit,2472.72,US,CP1970
TX100371,CUST1007,2026-02-07 00:00:00,ACH,Credit,2685.11,NG,CP1998
TX100372,CUST1185,2026-01-02 00:00:00,Cash Withdrawal,Debit,616.01,MX,CP2463
TX100373,CUST1089,2026-04-05 00:00:00,P2P,Credit,1517.37,US,CP1195
TX100374,CUST1219,2026-03-28 00:00:00,P2P,Debit,2847.56,RU,CP1217
TX100375,CUST1172,2026-04-12 00:00:00,Cash Deposit,Credit,362.85,US,CP1326
TX100376,CUST1262,2026-06-20 00:00:00,Check,Credit,1736.59,AE,CP1963
TX100377,CUST1210,2026-06-23 00:00:00,ACH,Debit,381.08,US,CP1948
TX100378,CUST1094,2026-04-16 00:00:00,P2P,Debit,1318.83,US,CP1662
TX100379,CUST1232,2026-06-03 00:00:00,ACH,Debit,2999.68,US,CP2040
TX100380,CUST1072,2026-03-20 00:00:00,Cash Deposit,Credit,1825.29,GB,CP1008
TX100381,CUST1114,2026-07-23 00:00:00,ACH,Debit,1352.44,US,CP2439
TX100382,CUST1070,2026-07-15 15:00:00,ACH,Credit,12115.18,RU,CP1905
TX100383,CUST1066,2026-01-02 00:00:00,Check,Credit,488.98,GB,CP1419
TX100384,CUST1120,2026-02-22 00:00:00,P2P,Debit,4499.36,IR,CP1612
TX100385,CUST1255,2026-03-13 00:00:00,ACH,Debit,429.29,US,CP1899
TX100386,CUST1133,2026-02-28 00:00:00,ACH,Debit,191.4,US,CP2113
TX100387,CUST1036,2026-07-03 00:00:00,ACH,Debit,860.76,US,CP1050
TX100388,CUST1225,2026-03-16 00:00:00,Card,Credit,548.66,US,CP2401
TX100389,CUST1019,2026-03-01 00:00:00,Cash Deposit,Credit,2139.44,US,CP2255
TX100390,CUST1168,2026-06-14 00:00:00,Card,Credit,914.52,AE,CP2429
TX100391,CUST1069,2026-07-30 00:00:00,P2P,Credit,432.63,MX,CP1030
TX100392,CUST1271,2026-04-13 00:00:00,Card,Debit,417.3,RU,CP2272
TX100393,CUST1147,2026-03-19 00:00:00,ACH,Debit,381.67,US,CP1804
TX100394,CUST1124,2026-06-27 00:00:00,P2P,Debit,242.85,SY,CP2024
TX100395,CUST1282,2026-06-16 00:00:00,Wire,Credit,1188.75,US,CP2273
TX100396,CUST1137,2026-05-18 00:00:00,P2P,Credit,6961.81,US,CP1036
TX100397,CUST1218,2026-01-14 00:00:00,ACH,Debit,496.54,RU,CP1249
TX100398,CUST1130,2026-09-06 00:00:00,Wire,Credit,503.57,NG,CP1145
TX100399,CUST1169,2026-08-18 00:00:00,Card,Debit,946.72,MX,CP1045
TX100400,CUST1149,2026-08-06 00:00:00,ACH,Debit,987.76,US,CP1698
TX100401,CUST1156,2026-01-29 00:00:00,ACH,Credit,1165.44,US,CP1977
TX100402,CUST1130,2026-04-17 00:00:00,Wire,Debit,5017.52,GH,CP1037
TX100403,CUST1208,2026-04-13 00:00:00,ACH,Credit,1121.32,RU,CP1453
TX100404,CUST1142,2026-08-11 00:00:00,Card,Debit,1232.98,RU,CP2195
TX100405,CUST1187,2026-04-08 00:00:00,Card,Debit,1243.86,US,CP2141
TX100406,CUST1217,2026-06-17 00:00:00,Card,Credit,387.65,US,CP2097
TX100407,CUST1100,2026-03-17 00:00:00,Cash Deposit,Debit,432.16,US,CP1764
TX100408,CUST1051,2026-08-02 00:00:00,P2P,Debit,120.01,US,CP1960
TX100409,CUST1027,2026-05-15 00:00:00,Cash Withdrawal,Credit,616.94,US,CP1173
TX100410,CUST1179,2026-03-15 00:00:00,P2P,Debit,556.34,US,CP2425
TX100411,CUST1060,2026-05-12 00:00:00,P2P,Credit,1128.16,RU,CP2299
TX100412,CUST1107,2026-05-11 00:00:00,Check,Debit,3625.99,GH,CP1251
TX100413,CUST1234,2026-07-18 00:00:00,P2P,Debit,134.01,US,CP1597
TX100414,CUST1138,2026-02-12 00:00:00,ACH,Credit,2708.08,NG,CP1168
TX100415,CUST1190,2026-09-01 00:00:00,P2P,Credit,7573.33,US,CP1508
TX100416,CUST1044,2026-01-22 00:00:00,Cash Withdrawal,Credit,1177.47,US,CP1651
TX100417,CUST1239,2026-07-15 00:00:00,Wire,Debit,17513.11,MX,CP1063
TX100418,CUST1178,2026-01-16 00:00:00,Wire,Credit,7264.58,US,CP1541
TX100419,CUST1013,2026-06-30 00:00:00,ACH,Debit,2699.95,IR,CP1854
TX100420,CUST1140,2026-05-06 00:00:00,Cash Deposit,Debit,1999.07,AE,CP2310
TX100421,CUST1270,2026-02-19 00:00:00,ACH,Debit,524.27,US,CP1500
TX100422,CUST1141,2026-05-18 00:00:00,Cash Withdrawal,Debit,712.81,US,CP1066
TX100423,CUST1114,2026-02-23 00:00:00,Cash Withdrawal,Debit,2851.19,US,CP2279
TX100424,CUST1008,2026-09-02 00:00:00,P2P,Credit,3579.09,US,CP1221
TX100425,CUST1277,2026-01-04 00:00:00,ACH,Credit,1476.7,US,CP2300
TX100426,CUST1067,2026-01-09 00:00:00,Card,Credit,5317.76,US,CP2195
TX100427,CUST1178,2026-01-24 00:00:00,ACH,Credit,6790.84,US,CP1371
TX100428,CUST1127,2026-06-24 00:00:00,Cash Deposit,Credit,188.79,US,CP2199
TX100429,CUST1164,2026-07-15 00:00:00,Cash Deposit,Credit,965.16,US,CP1660
TX100430,CUST1036,2026-04-22 00:00:00,Check,Credit,775.41,GB,CP1715
TX100431,CUST1245,2026-01-15 00:00:00,Card,Debit,1920.97,SG,CP1171
TX100432,CUST1048,2026-08-08 00:00:00,Check,Debit,19002.4,US,CP2271
TX100433,CUST1187,2026-03-09 00:00:00,Wire,Credit,549.1,US,CP1399
TX100434,CUST1076,2026-03-11 00:00:00,Cash Deposit,Credit,591.21,MX,CP2490
TX100435,CUST1202,2026-04-06 00:00:00,Card,Debit,2875.05,NG,CP1685
TX100436,CUST1028,2026-02-16 00:00:00,Card,Credit,491.59,US,CP1513
TX100437,CUST1047,2026-02-09 00:00:00,Cash Withdrawal,Credit,901.55,US,CP1674
TX100438,CUST1270,2026-05-18 00:00:00,Cash Deposit,Credit,4246.3,US,CP2051
TX100439,CUST1181,2026-03-26 00:00:00,Wire,Credit,6005.46,US,CP2192
TX100440,CUST1243,2026-05-15 00:00:00,Cash Deposit,Credit,7592.23,US,CP1248
TX100441,CUST1106,2026-03-05 00:00:00,Card,Credit,4396.63,US,CP1242
TX100442,CUST1228,2026-08-21 00:00:00,P2P,Debit,1018.91,US,CP1475
TX100443,CUST1022,2026-04-13 00:00:00,Card,Debit,1264.12,CA,CP1044
TX100444,CUST1215,2026-02-15 00:00:00,P2P,Debit,5087.56,GB,CP1805
TX100445,CUST1039,2026-02-14 00:00:00,ACH,Credit,850.78,US,CP2297
TX100446,CUST1193,2026-03-30 00:00:00,ACH,Debit,2882.06,US,CP2167
TX100447,CUST1143,2026-01-07 00:00:00,Cash Deposit,Credit,741.03,US,CP1779
TX100448,CUST1189,2026-07-28 00:00:00,Card,Credit,3828.83,CA,CP1648
TX100449,CUST1078,2026-08-16 00:00:00,Cash Deposit,Credit,2913.78,US,CP2257
TX100450,CUST1031,2026-07-02 00:00:00,Check,Credit,346.6,US,CP2434
TX100451,CUST1229,2026-07-05 00:00:00,Cash Deposit,Debit,842.21,US,CP2117
TX100452,CUST1138,2026-02-10 00:00:00,P2P,Debit,803.99,US,CP1443
TX100453,CUST1036,2026-07-12 00:00:00,P2P,Credit,3203.43,US,CP1528
TX100454,CUST1125,2026-07-14 00:00:00,ACH,Debit,979.68,SG,CP2161
TX100455,CUST1004,2026-03-05 00:00:00,Cash Deposit,Credit,136.25,US,CP1929
TX100456,CUST1263,2026-06-16 00:00:00,Cash Withdrawal,Credit,1238.93,US,CP2152
TX100457,CUST1299,2026-08-23 00:00:00,Check,Debit,1647.58,US,CP2381
TX100458,CUST1120,2026-05-06 00:00:00,Card,Debit,362.84,US,CP1818
TX100459,CUST1093,2026-07-28 00:00:00,Wire,Debit,5200.87,IR,CP1529
TX100460,CUST1188,2026-09-01 00:00:00,Wire,Credit,4458.4,US,CP1506
TX100461,CUST1152,2026-04-13 00:00:00,Cash Deposit,Debit,305.25,US,CP2078
TX100462,CUST1227,2026-02-23 00:00:00,Wire,Credit,1426.38,US,CP2016
TX100463,CUST1063,2026-03-14 00:00:00,Wire,Credit,99.04,AE,CP1153
TX100464,CUST1113,2026-05-12 00:00:00,Cash Withdrawal,Credit,509.95,MX,CP1085
TX100465,CUST1062,2026-07-18 00:00:00,ACH,Credit,333.17,MX,CP2307
TX100466,CUST1284,2026-07-02 00:00:00,Cash Deposit,Credit,1069.35,US,CP1374
TX100467,CUST1120,2026-01-06 00:00:00,ACH,Credit,1540.08,RU,CP2015
TX100468,CUST1192,2026-06-26 00:00:00,ACH,Credit,1606.82,US,CP1456
TX100469,CUST1236,2026-05-24 00:00:00,Card,Credit,731.87,US,CP2304
TX100470,CUST1185,2026-01-11 00:00:00,ACH,Debit,734.78,MX,CP1383
TX100471,CUST1011,2026-08-05 00:00:00,P2P,Debit,2135.56,US,CP1648
TX100472,CUST1296,2026-03-28 00:00:00,Card,Debit,727.02,US,CP2285
TX100473,CUST1251,2026-08-17 00:00:00,ACH,Debit,6254.1,US,CP2065
TX100474,CUST1092,2026-06-07 00:00:00,ACH,Debit,1141.4,US,CP1819
TX100475,CUST1297,2026-08-20 00:00:00,ACH,Debit,1102.3,NG,CP1766
TX100476,CUST1267,2026-08-20 00:00:00,Card,Debit,2559.34,CA,CP2173
TX100477,CUST1167,2026-04-18 00:00:00,Cash Deposit,Credit,913.07,US,CP2389
TX100478,CUST1129,2026-07-15 07:00:00,Wire,Debit,20972.29,US,CP2318
TX100479,CUST1108,2026-01-04 00:00:00,Check,Debit,3219.31,US,CP1426
TX100480,CUST1076,2026-07-08 00:00:00,P2P,Debit,1787.92,CA,CP1097
TX100481,CUST1070,2026-07-15 19:00:00,P2P,Credit,20757.6,AE,CP1810
TX100482,CUST1036,2026-04-13 00:00:00,ACH,Credit,1158.46,CA,CP1513
TX100483,CUST1054,2026-03-09 00:00:00,Cash Withdrawal,Credit,1012.84,AE,CP1470
TX100484,CUST1293,2026-07-10 00:00:00,P2P,Debit,1752.05,US,CP1180
TX100485,CUST1097,2026-05-25 00:00:00,Cash Deposit,Credit,1656.04,US,CP1821
TX100486,CUST1064,2026-04-19 00:00:00,Cash Deposit,Credit,1038.47,GB,CP1078
TX100487,CUST1255,2026-07-01 00:00:00,ACH,Credit,1184.74,CA,CP1022
TX100488,CUST1178,2026-04-26 00:00:00,ACH,Debit,1149.38,US,CP2349
TX100489,CUST1000,2026-09-02 00:00:00,Wire,Debit,537.56,GH,CP1250
TX100490,CUST1075,2026-06-21 00:00:00,Cash Deposit,Debit,1019.57,US,CP2306
TX100491,CUST1235,2026-03-21 00:00:00,ACH,Credit,646.1,GH,CP1987
TX100492,CUST1082,2026-07-03 00:00:00,ACH,Credit,1292.8,US,CP1950
TX100493,CUST1200,2026-04-01 00:00:00,Cash Withdrawal,Debit,329.86,US,CP1919
TX100494,CUST1174,2026-08-01 00:00:00,Check,Debit,8931.85,US,CP2013
TX100495,CUST1005,2026-01-22 00:00:00,Wire,Debit,4079.37,NG,CP2167
TX100496,CUST1038,2026-04-13 00:00:00,Cash Deposit,Debit,1837.04,US,CP2089
TX100497,CUST1020,2026-07-28 00:00:00,Cash Deposit,Credit,750.8,CA,CP2292
TX100498,CUST1246,2026-03-14 00:00:00,Card,Credit,2223.92,US,CP2010
TX100499,CUST1220,2026-05-05 00:00:00,Cash Withdrawal,Credit,903.88,AE,CP1560
TX100500,CUST1038,2026-06-16 00:00:00,Cash Deposit,Credit,3872.29,RU,CP2401
TX100501,CUST1201,2026-02-28 00:00:00,ACH,Credit,1451.5,MX,CP1836
TX100502,CUST1047,2026-02-08 00:00:00,ACH,Debit,1238.25,GH,CP1458
TX100503,CUST1094,2026-05-06 00:00:00,Cash Deposit,Debit,154.59,CA,CP1363
TX100504,CUST1206,2026-09-02 00:00:00,ACH,Credit,553.78,US,CP1420
TX100505,CUST1258,2026-05-02 00:00:00,Wire,Credit,1700.13,RU,CP1880
TX100506,CUST1089,2026-04-26 00:00:00,ACH,Credit,365.12,US,CP1091
TX100507,CUST1063,2026-07-24 00:00:00,Card,Credit,1032.46,US,CP1697
TX100508,CUST1006,2026-06-22 00:00:00,Wire,Credit,3219.39,US,CP2213
TX100509,CUST1128,2026-02-27 00:00:00,P2P,Debit,5972.16,US,CP2441
TX100510,CUST1170,2026-02-13 00:00:00,Cash Withdrawal,Debit,745.25,US,CP1118
TX100511,CUST1034,2026-05-07 00:00:00,P2P,Credit,51.37,AE,CP1286
TX100512,CUST1198,2026-08-16 00:00:00,Wire,Credit,1310.84,SG,CP1522
TX100513,CUST1193,2026-04-22 00:00:00,ACH,Debit,2383.54,SG,CP1493
TX100514,CUST1047,2026-02-22 00:00:00,Card,Debit,241.9,US,CP1450
TX100515,CUST1026,2026-01-26 00:00:00,Cash Deposit,Credit,4770.01,US,CP1611
TX100516,CUST1058,2026-03-10 00:00:00,P2P,Credit,1143.57,US,CP1903
TX100517,CUST1053,2026-02-04 00:00:00,Cash Deposit,Credit,6812.75,CA,CP2141
TX100518,CUST1053,2026-08-27 00:00:00,ACH,Debit,1192.55,US,CP1403
TX100519,CUST1229,2026-03-02 00:00:00,ACH,Debit,1536.61,US,CP2462
TX100520,CUST1067,2026-03-16 00:00:00,ACH,Credit,423.56,US,CP1000
TX100521,CUST1150,2026-04-19 00:00:00,ACH,Credit,2742.87,US,CP1248
TX100522,CUST1232,2026-02-17 00:00:00,P2P,Debit,1709.55,NG,CP1439
TX100523,CUST1198,2026-05-19 00:00:00,Check,Credit,621.38,US,CP2160
TX100524,CUST1126,2026-06-05 00:00:00,Cash Deposit,Debit,2444.99,NG,CP2306
TX100525,CUST1220,2026-07-06 00:00:00,Check,Credit,790.65,US,CP1714
TX100526,CUST1005,2026-02-01 00:00:00,ACH,Credit,7065.05,US,CP1795
TX100527,CUST1181,2026-08-16 00:00:00,Wire,Credit,2304.7,US,CP2034
TX100528,CUST1104,2026-05-21 00:00:00,P2P,Credit,1284.04,GH,CP1861
TX100529,CUST1059,2026-01-23 00:00:00,P2P,Debit,1056.91,US,CP1082
TX100530,CUST1053,2026-08-28 00:00:00,ACH,Credit,8763.31,US,CP1937
TX100531,CUST1209,2026-09-01 00:00:00,Card,Debit,1428.4,CA,CP1245
TX100532,CUST1288,2026-04-03 00:00:00,Check,Debit,2132.57,RU,CP1390
TX100533,CUST1034,2026-04-14 00:00:00,Wire,Credit,438.42,US,CP1782
TX100534,CUST1090,2026-06-20 00:00:00,Wire,Debit,2878.67,US,CP1295
TX100535,CUST1080,2026-07-15 00:00:00,P2P,Credit,1438.41,US,CP1356
TX100536,CUST1147,2026-06-15 00:00:00,Cash Deposit,Debit,585.75,US,CP2140
TX100537,CUST1134,2026-03-25 00:00:00,Cash Deposit,Credit,463.46,US,CP1741
TX100538,CUST1202,2026-02-20 00:00:00,Card,Debit,3888.85,CA,CP1416
TX100539,CUST1034,2026-07-02 00:00:00,P2P,Credit,1304.9,US,CP1158
TX100540,CUST1151,2026-04-20 00:00:00,ACH,Credit,2488.74,MX,CP1393
TX100541,CUST1031,2026-06-21 00:00:00,Wire,Debit,2800.87,SY,CP2272
TX100542,CUST1240,2026-03-20 00:00:00,Card,Debit,6487.1,US,CP1643
TX100543,CUST1195,2026-01-05 00:00:00,Check,Credit,5355.8,SY,CP2221
TX100544,CUST1264,2026-08-10 00:00:00,Wire,Debit,809.12,US,CP2162
TX100545,CUST1222,2026-08-06 00:00:00,ACH,Credit,996.41,US,CP2105
TX100546,CUST1205,2026-02-09 00:00:00,Card,Credit,151.2,CA,CP2150
TX100547,CUST1111,2026-01-11 00:00:00,ACH,Credit,1304.43,US,CP1493
TX100548,CUST1253,2026-04-10 00:00:00,ACH,Credit,1722.87,US,CP2048
TX100549,CUST1116,2026-05-04 00:00:00,Cash Deposit,Credit,238.45,US,CP1949
TX100550,CUST1073,2026-06-29 00:00:00,ACH,Debit,1272.19,RU,CP1341
TX100551,CUST1062,2026-02-24 00:00:00,P2P,Credit,1302.22,US,CP1433
TX100552,CUST1154,2026-07-08 00:00:00,Card,Debit,1152.47,US,CP1021
TX100553,CUST1156,2026-05-28 00:00:00,Wire,Credit,1475.49,US,CP1379
TX100554,CUST1075,2026-04-14 00:00:00,P2P,Debit,373.35,US,CP1296
TX100555,CUST1174,2026-02-15 00:00:00,ACH,Credit,1270.58,US,CP2327
TX100556,CUST1061,2026-04-13 00:00:00,Wire,Credit,11519.46,US,CP1302
TX100557,CUST1280,2026-06-02 00:00:00,ACH,Credit,1151.85,US,CP2418
TX100558,CUST1009,2026-02-03 00:00:00,ACH,Debit,721.02,US,CP1721
TX100559,CUST1012,2026-07-12 00:00:00,Wire,Credit,935.02,US,CP1665
TX100560,CUST1098,2026-01-23 00:00:00,Wire,Debit,6034.71,GH,CP1093
TX100561,CUST1272,2026-05-29 00:00:00,ACH,Credit,293.89,GB,CP1653
TX100562,CUST1063,2026-02-24 00:00:00,P2P,Debit,9217.69,NG,CP1820
TX100563,CUST1297,2026-07-29 00:00:00,P2P,Credit,691.16,CA,CP1950
TX100564,CUST1100,2026-04-21 00:00:00,Wire,Credit,2179.58,MX,CP1337
TX100565,CUST1103,2026-04-06 00:00:00,Cash Deposit,Credit,2787.77,US,CP2175
TX100566,CUST1031,2026-08-10 00:00:00,Wire,Debit,511.92,US,CP1895
TX100567,CUST1217,2026-06-17 00:00:00,ACH,Debit,893.07,AE,CP2026
TX100568,CUST1260,2026-02-28 00:00:00,Check,Credit,2871.26,IR,CP1061
TX100569,CUST1247,2026-04-22 00:00:00,Check,Debit,1101.69,US,CP1721
TX100570,CUST1044,2026-08-11 00:00:00,Cash Deposit,Credit,238.14,US,CP1396
TX100571,CUST1195,2026-08-17 00:00:00,Card,Debit,2046.65,RU,CP1116
TX100572,CUST1134,2026-05-19 00:00:00,Cash Deposit,Credit,364.24,GH,CP1725
TX100573,CUST1086,2026-01-24 00:00:00,Check,Debit,2120.16,NG,CP2117
TX100574,CUST1229,2026-08-08 00:00:00,P2P,Debit,1194.63,MX,CP2276
TX100575,CUST1186,2026-08-06 00:00:00,Card,Debit,250.63,US,CP2458
TX100576,CUST1258,2026-01-21 00:00:00,Cash Withdrawal,Debit,3107.44,US,CP2164
TX100577,CUST1263,2026-01-04 00:00:00,Cash Withdrawal,Credit,1479.76,CA,CP1454
TX100578,CUST1256,2026-02-27 00:00:00,P2P,Credit,4151.53,RU,CP1375
TX100579,CUST1032,2026-08-02 00:00:00,Card,Credit,1390.51,GB,CP1248
TX100580,CUST1185,2026-01-23 00:00:00,ACH,Credit,605.41,US,CP2043
TX100581,CUST1143,2026-01-22 00:00:00,P2P,Debit,161.85,US,CP2075
TX100582,CUST1052,2026-08-20 00:00:00,P2P,Debit,1168.27,AE,CP1269
TX100583,CUST1006,2026-06-24 00:00:00,Check,Credit,367.66,IR,CP1264
TX100584,CUST1061,2026-03-23 00:00:00,Wire,Credit,717.93,AE,CP1031
TX100585,CUST1253,2026-01-26 00:00:00,P2P,Credit,116.06,US,CP1220
TX100586,CUST1205,2026-08-15 00:00:00,Cash Deposit,Debit,165.17,SG,CP2291
TX100587,CUST1233,2026-07-15 00:00:00,Cash Withdrawal,Credit,1255.26,GB,CP2183
TX100588,CUST1270,2026-08-08 00:00:00,ACH,Debit,1618.75,NG,CP2361
TX100589,CUST1013,2026-02-25 00:00:00,Card,Credit,10459.44,US,CP1537
TX100590,CUST1122,2026-07-27 00:00:00,ACH,Credit,4798.15,US,CP1802
TX100591,CUST1223,2026-01-18 00:00:00,Cash Deposit,Debit,401.19,US,CP2224
TX100592,CUST1220,2026-04-19 00:00:00,ACH,Credit,3123.03,US,CP1910
TX100593,CUST1207,2026-08-06 00:00:00,Check,Debit,946.93,US,CP1812
TX100594,CUST1041,2026-04-01 00:00:00,P2P,Credit,178.59,US,CP2181
TX100595,CUST1037,2026-05-25 00:00:00,Cash Deposit,Credit,9150.99,US,CP2339
TX100596,CUST1128,2026-05-08 00:00:00,P2P,Debit,519.98,US,CP1764
TX100597,CUST1157,2026-07-31 00:00:00,Card,Credit,376.21,MX,CP2450
TX100598,CUST1095,2026-05-16 00:00:00,P2P,Debit,413.4,RU,CP2097
TX100599,CUST1206,2026-07-17 00:00:00,ACH,Debit,1122.39,US,CP2146
TX100600,CUST1066,2026-05-21 00:00:00,ACH,Debit,816.45,US,CP1099
TX100601,CUST1100,2026-01-24 00:00:00,P2P,Credit,800.56,US,CP1836
TX100602,CUST1030,2026-04-20 00:00:00,Wire,Debit,1185.1,US,CP2287
TX100603,CUST1151,2026-01-25 00:00:00,P2P,Debit,2369.78,GH,CP2450
TX100604,CUST1222,2026-07-31 00:00:00,Cash Deposit,Debit,603.68,CA,CP2224
TX100605,CUST1292,2026-06-28 00:00:00,Card,Debit,682.28,US,CP2263
TX100606,CUST1072,2026-05-28 00:00:00,Wire,Debit,1366.06,US,CP1188
TX100607,CUST1190,2026-07-31 00:00:00,ACH,Debit,1747.77,US,CP1978
TX100608,CUST1015,2026-07-19 00:00:00,Card,Credit,2362.0,US,CP2187
TX100609,CUST1150,2026-02-15 00:00:00,Wire,Credit,5586.71,US,CP1253
TX100610,CUST1265,2026-04-14 00:00:00,Cash Deposit,Debit,85.55,US,CP1747
TX100611,CUST1019,2026-08-10 00:00:00,Card,Credit,3926.56,US,CP2268
TX100612,CUST1114,2026-05-14 00:00:00,Wire,Debit,1799.63,US,CP2418
TX100613,CUST1036,2026-01-07 00:00:00,Check,Credit,3846.33,US,CP1697
TX100614,CUST1159,2026-07-03 00:00:00,ACH,Debit,459.13,US,CP1068
TX100615,CUST1255,2026-07-12 00:00:00,Card,Credit,1471.74,US,CP1953
TX100616,CUST1140,2026-01-29 00:00:00,Card,Credit,5704.27,US,CP1528
TX100617,CUST1222,2026-06-06 00:00:00,P2P,Credit,6301.79,US,CP1061
TX100618,CUST1091,2026-06-22 00:00:00,ACH,Debit,4551.81,NG,CP1090
TX100619,CUST1250,2026-04-07 00:00:00,ACH,Debit,1678.38,US,CP2276
TX100620,CUST1070,2026-01-20 00:00:00,Card,Credit,472.65,US,CP1075
