transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id,customer_name,customer_type,country,occupation_industry,kyc_risk,pep_flag,expected_monthly_volume,account_open_date,month,is_cross_border,is_high_risk_country,is_cash,is_wire
TX100150,CUST1166,2026-02-15 00:00:00,Wire,Credit,1279.97,US,CP2440,Customer 167,Individual,GH,Hospitality,Medium,0,20454.14,2021-04-29,2026-02,0,0,0,1
TX100151,CUST1069,2026-04-28 00:00:00,ACH,Credit,477.46,US,CP1807,Customer 70,Individual,US,Consulting,Low,0,706.45,2024-07-10,2026-04,0,0,0,0
TX100152,CUST1147,2026-04-21 00:00:00,ACH,Debit,567.79,GB,CP1715,Customer 148,Individual,GB,Logistics,Low,0,2286.49,2021-06-15,2026-04,1,0,0,0
TX100153,CUST1099,2026-02-06 00:00:00,Card,Debit,584.39,CA,CP2147,Customer 100,Individual,US,Student,Low,0,4216.76,2020-04-28,2026-02,1,0,0,0
TX100154,CUST1113,2026-02-07 00:00:00,Card,Credit,682.61,SY,CP1631,Customer 114,Business,US,Construction,Low,0,2498.21,2022-02-24,2026-02,1,1,0,0
TX100155,CUST1032,2026-04-08 00:00:00,Wire,Debit,2715.52,NG,CP2134,Customer 33,Individual,GB,Student,Low,1,13421.88,2023-05-25,2026-04,1,0,0,1
TX100156,CUST1138,2026-06-13 00:00:00,Card,Debit,4742.82,MX,CP1004,Customer 139,Individual,US,Technology,Medium,0,3167.11,2022-07-05,2026-06,1,0,0,0
TX100157,CUST1229,2026-01-13 00:00:00,Cash Deposit,Debit,51026.52,US,CP1885,Customer 230,Individual,US,Construction,Medium,0,3394.56,2024-03-27,2026-01,0,0,1,0
TX100158,CUST1182,2026-06-21 00:00:00,Wire,Debit,1800.73,SG,CP1236,Customer 183,Business,US,Construction,High,0,6111.79,2021-01-24,2026-06,1,0,0,1
TX100159,CUST1128,2026-08-16 00:00:00,Wire,Credit,4419.12,GH,CP2020,Customer 129,Individual,GB,Consulting,Low,0,2901.19,2019-11-03,2026-08,1,0,0,1
TX100160,CUST1253,2026-05-23 00:00:00,Wire,Credit,505.17,US,CP2267,Customer 254,Individual,US,Logistics,Low,0,5916.1,2020-07-10,2026-05,0,0,0,1
TX100161,CUST1170,2026-03-28 00:00:00,Wire,Credit,1673.61,NG,CP1659,Customer 171,Individual,US,Retail,Low,0,2086.3,2023-07-29,2026-03,1,0,0,1
TX100162,CUST1184,2026-03-07 00:00:00,ACH,Debit,1010.06,MX,CP2003,Customer 185,Business,US,Consulting,Low,0,3097.91,2025-01-01,2026-03,1,0,0,0
TX100163,CUST1085,2026-08-23 00:00:00,Card,Credit,1529.36,US,CP1578,Customer 86,Individual,US,Finance,Low,0,3391.92,2023-04-08,2026-08,0,0,0,0
TX100164,CUST1205,2026-01-19 00:00:00,Cash Deposit,Debit,1872.48,GH,CP1065,Customer 206,Individual,US,Hospitality,Low,0,2869.1,2019-06-01,2026-01,1,0,1,0
TX100165,CUST1108,2026-02-03 00:00:00,ACH,Credit,936.02,GB,CP2293,Customer 109,Individual,US,Logistics,High,0,2929.8,2021-03-23,2026-02,1,0,0,0
TX100166,CUST1058,2026-03-28 00:00:00,Cash Deposit,Credit,810.65,CA,CP1546,Customer 59,Business,US,Retail,Low,0,10170.67,2023-08-07,2026-03,1,0,1,0
TX100167,CUST1226,2026-06-15 00:00:00,Cash Deposit,Debit,618.4,SG,CP1272,Customer 227,Individual,US,Logistics,Low,0,6522.45,2021-02-21,2026-06,1,0,1,0
TX100168,CUST1173,2026-08-09 00:00:00,P2P,Credit,775.08,US,CP2051,Customer 174,Individual,US,Logistics,Low,1,2815.89,2022-11-15,2026-08,0,0,0,0
TX100169,CUST1140,2026-05-31 00:00:00,ACH,Credit,2062.21,RU,CP2436,Customer 141,Individual,US,Hospitality,Low,0,1388.34,2022-12-21,2026-05,1,1,0,0
TX100170,CUST1214,2026-04-01 00:00:00,Cash Deposit,Credit,255.09,US,CP2292,Customer 215,Individual,GH,Consulting,Low,1,4656.53,2022-07-28,2026-04,0,0,1,0
TX100171,CUST1178,2026-06-15 00:00:00,Card,Debit,7552.94,AE,CP1172,Customer 179,Individual,US,Consulting,Medium,1,1649.33,2024-08-26,2026-06,1,0,0,0
TX100172,CUST1227,2026-02-16 00:00:00,Card,Credit,3782.24,MX,CP1350,Customer 228,Individual,SG,Consulting,Medium,0,1577.59,2024-07-12,2026-02,1,0,0,0
TX100173,CUST1126,2026-07-18 00:00:00,ACH,Credit,538.78,US,CP2092,Customer 127,Individual,US,Consulting,Medium,0,11038.4,2023-08-05,2026-07,0,0,0,0
TX100174,CUST1299,2026-06-09 00:00:00,Wire,Credit,3979.67,US,CP2261,Customer 300,Individual,US,Healthcare,Low,0,2079.73,2021-07-10,2026-06,0,0,0,1
TX100175,CUST1167,2026-01-19 00:00:00,P2P,Credit,2227.09,RU,CP2044,Customer 168,Individual,NG,Consulting,High,0,6297.46,2019-06-14,2026-01,1,1,0,0
TX100176,CUST1141,2026-05-27 00:00:00,Wire,Credit,450.13,US,CP2415,Customer 142,Individual,US,Hospitality,High,0,2337.95,2022-06-17,2026-05,0,0,0,1
TX100177,CUST1269,2026-07-04 00:00:00,P2P,Credit,545.01,US,CP2472,Customer 270,Business,US,Healthcare,Low,0,5938.74,2025-07-02,2026-07,0,0,0,0
TX100178,CUST1299,2026-04-09 00:00:00,Wire,Credit,1943.1,GH,CP2120,Customer 300,Individual,US,Healthcare,Low,0,2079.73,2021-07-10,2026-04,1,0,0,1
TX100179,CUST1080,2026-01-07 00:00:00,Wire,Debit,578.23,MX,CP1517,Customer 81,Individual,US,Student,Medium,0,869.75,2022-05-26,2026-01,1,0,0,1
TX100180,CUST1069,2026-07-27 00:00:00,ACH,Credit,1584.51,IR,CP1624,Customer 70,Individual,US,Consulting,Low,0,706.45,2024-07-10,2026-07,1,1,0,0
TX100181,CUST1155,2026-03-17 00:00:00,P2P,Credit,818.43,US,CP1762,Customer 156,Business,US,Hospitality,Low,0,1846.49,2024-08-08,2026-03,0,0,0,0
TX100182,CUST1021,2026-01-24 00:00:00,Wire,Debit,6063.85,MX,CP2216,Customer 22,Individual,US,Logistics,High,0,1574.84,2021-12-21,2026-01,1,0,0,1
TX100183,CUST1206,2026-07-31 00:00:00,ACH,Credit,330.62,US,CP1520,Customer 207,Individual,US,Technology,Low,0,3431.15,2020-09-26,2026-07,0,0,0,0
TX100184,CUST1203,2026-08-05 00:00:00,Wire,Debit,5922.13,US,CP2021,Customer 204,Individual,US,Consulting,Low,0,7858.05,2021-12-20,2026-08,0,0,0,1
TX100185,CUST1026,2026-05-23 00:00:00,ACH,Credit,647.03,US,CP1028,Customer 27,Individual,US,Healthcare,Low,0,2647.62,2025-06-02,2026-05,0,0,0,0
TX100186,CUST1080,2026-06-04 00:00:00,Cash Deposit,Credit,1618.43,CA,CP1679,Customer 81,Individual,US,Student,Medium,0,869.75,2022-05-26,2026-06,1,0,1,0
TX100187,CUST1288,2026-08-21 00:00:00,Check,Credit,10896.06,US,CP2244,Customer 289,Individual,US,Construction,High,0,2588.28,2020-02-27,2026-08,0,0,0,0
TX100188,CUST1054,2026-08-14 00:00:00,Check,Credit,419.64,US,CP1128,Customer 55,Individual,US,Hospitality,Medium,0,2508.65,2023-08-14,2026-08,0,0,0,0
TX100189,CUST1149,2026-08-04 00:00:00,Card,Credit,351.41,IR,CP1482,Customer 150,Business,NG,Construction,Low,0,1047.74,2022-04-19,2026-08,1,1,0,0
TX100190,CUST1204,2026-01-26 00:00:00,Card,Credit,395.1,RU,CP2123,Customer 205,Individual,NG,Consulting,Medium,0,5903.59,2020-12-01,2026-01,1,1,0,0
TX100191,CUST1073,2026-04-16 00:00:00,Check,Debit,128.13,RU,CP1641,Customer 74,Individual,MX,Retail,Low,0,2013.13,2020-10-06,2026-04,1,1,0,0
TX100192,CUST1101,2026-05-20 00:00:00,ACH,Debit,649.33,GH,CP1486,Customer 102,Individual,MX,Consulting,Low,0,1724.67,2023-10-22,2026-05,1,0,0,0
TX100193,CUST1228,2026-03-12 00:00:00,Cash Deposit,Debit,16908.98,US,CP1032,Customer 229,Business,US,Retail,Low,0,5692.6,2021-08-15,2026-03,0,0,1,0
TX100194,CUST1127,2026-06-24 00:00:00,Card,Debit,632.85,US,CP1166,Customer 128,Individual,US,Technology,Low,0,6332.81,2020-01-22,2026-06,0,0,0,0
TX100195,CUST1244,2026-02-20 00:00:00,Check,Credit,936.18,US,CP1892,Customer 245,Individual,GB,Finance,High,0,6828.62,2024-06-26,2026-02,0,0,0,0
TX100196,CUST1017,2026-03-26 00:00:00,P2P,Credit,3045.55,US,CP1407,Customer 18,Individual,US,Student,Low,0,6463.27,2021-11-15,2026-03,0,0,0,0
TX100197,CUST1189,2026-01-11 00:00:00,ACH,Debit,2416.9,GB,CP1301,Customer 190,Individual,AE,Technology,Low,0,10978.17,2021-08-03,2026-01,1,0,0,0
TX100198,CUST1102,2026-02-15 00:00:00,Wire,Debit,140.41,US,CP1057,Customer 103,Individual,US,Education,Low,0,1630.59,2019-06-13,2026-02,0,0,0,1
TX100199,CUST1274,2026-06-29 00:00:00,ACH,Debit,2151.54,CA,CP2053,Customer 275,Individual,CA,Hospitality,High,0,978.47,2022-04-09,2026-06,1,0,0,0
TX100200,CUST1131,2026-04-13 00:00:00,Card,Credit,7881.97,US,CP2243,Customer 132,Individual,US,Education,Medium,0,9648.74,2020-09-27,2026-04,0,0,0,0
TX100201,CUST1026,2026-07-21 00:00:00,Card,Debit,6649.08,US,CP1802,Customer 27,Individual,US,Healthcare,Low,0,2647.62,2025-06-02,2026-07,0,0,0,0
TX100202,CUST1250,2026-02-20 00:00:00,Cash Deposit,Debit,217.46,US,CP1368,Customer 251,Individual,US,Consulting,Medium,0,3658.49,2019-05-12,2026-02,0,0,1,0
TX100203,CUST1158,2026-01-12 00:00:00,ACH,Credit,1736.79,US,CP2302,Customer 159,Individual,GB,Student,Low,0,2652.38,2023-07-29,2026-01,0,0,0,0
TX100204,CUST1017,2026-02-28 00:00:00,Check,Debit,4752.42,GB,CP1352,Customer 18,Individual,US,Student,Low,0,6463.27,2021-11-15,2026-02,1,0,0,0
TX100205,CUST1222,2026-05-03 00:00:00,Card,Credit,3204.18,GH,CP1716,Customer 223,Individual,US,Hospitality,High,0,3931.14,2021-03-16,2026-05,1,0,0,0
TX100206,CUST1175,2026-06-19 00:00:00,Check,Debit,668.3,US,CP1689,Customer 176,Individual,CA,Construction,Low,0,5904.23,2020-10-30,2026-06,0,0,0,0
TX100207,CUST1275,2026-07-27 00:00:00,P2P,Credit,1846.45,US,CP2226,Customer 276,Individual,US,Consulting,Low,0,3244.73,2025-05-22,2026-07,0,0,0,0
TX100208,CUST1210,2026-06-26 00:00:00,Check,Credit,1986.59,US,CP1678,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-06,0,0,0,0
TX100209,CUST1192,2026-06-09 00:00:00,Wire,Debit,797.23,US,CP1502,Customer 193,Individual,AE,Education,High,0,8364.59,2022-07-09,2026-06,0,0,0,1
TX100210,CUST1066,2026-02-01 00:00:00,ACH,Debit,1534.55,GB,CP2222,Customer 67,Individual,US,Healthcare,Low,0,1711.42,2023-08-03,2026-02,1,0,0,0
TX100211,CUST1180,2026-04-15 00:00:00,Card,Debit,1525.8,US,CP1291,Customer 181,Business,US,Student,Low,0,5062.12,2024-10-06,2026-04,0,0,0,0
TX100212,CUST1051,2026-07-15 00:00:00,Card,Debit,643.91,US,CP2268,Customer 52,Individual,US,Healthcare,Low,0,1142.53,2024-02-20,2026-07,0,0,0,0
TX100213,CUST1116,2026-08-26 00:00:00,Wire,Debit,924.38,US,CP1497,Customer 117,Individual,GH,Finance,Low,0,2731.99,2023-09-20,2026-08,0,0,0,1
TX100214,CUST1129,2026-02-12 00:00:00,Cash Withdrawal,Credit,663.55,US,CP2037,Customer 130,Individual,US,Construction,High,0,9435.69,2020-12-09,2026-02,0,0,1,0
TX100215,CUST1171,2026-04-16 00:00:00,ACH,Credit,6596.31,IR,CP1962,Customer 172,Individual,US,Education,Low,0,2019.62,2023-05-08,2026-04,1,1,0,0
TX100216,CUST1062,2026-01-13 00:00:00,ACH,Debit,1767.64,CA,CP2155,Customer 63,Individual,US,Healthcare,High,0,6782.03,2025-02-20,2026-01,1,0,0,0
TX100217,CUST1166,2026-03-20 00:00:00,Check,Credit,3650.68,US,CP1346,Customer 167,Individual,GH,Hospitality,Medium,0,20454.14,2021-04-29,2026-03,0,0,0,0
TX100218,CUST1097,2026-07-13 00:00:00,Card,Credit,1935.93,GH,CP2128,Customer 98,Individual,US,Technology,Low,0,10521.07,2024-10-17,2026-07,1,0,0,0
TX100219,CUST1271,2026-05-05 00:00:00,ACH,Debit,3793.55,US,CP1089,Customer 272,Individual,US,Construction,Low,0,2054.95,2020-06-08,2026-05,0,0,0,0
TX100220,CUST1297,2026-09-03 00:00:00,P2P,Debit,791.57,US,CP2066,Customer 298,Business,GB,Logistics,Medium,0,1764.52,2021-01-06,2026-09,0,0,0,0
TX100221,CUST1248,2026-03-28 00:00:00,P2P,Debit,1720.19,CA,CP1470,Customer 249,Business,US,Retail,High,0,2473.69,2020-04-28,2026-03,1,0,0,0
TX100222,CUST1070,2026-06-11 00:00:00,Cash Withdrawal,Credit,376.0,US,CP1474,Customer 71,Individual,US,Logistics,Low,0,22897.53,2019-05-17,2026-06,0,0,1,0
TX100223,CUST1221,2026-04-09 00:00:00,Cash Deposit,Credit,1809.99,GB,CP2164,Customer 222,Individual,CA,Logistics,High,1,2754.47,2024-11-29,2026-04,1,0,1,0
TX100224,CUST1294,2026-09-02 00:00:00,P2P,Credit,1719.14,US,CP1904,Customer 295,Individual,US,Education,Medium,0,835.47,2020-04-26,2026-09,0,0,0,0
TX100225,CUST1277,2026-05-05 00:00:00,ACH,Debit,212.93,US,CP1741,Customer 278,Individual,US,Construction,Low,0,2716.46,2019-01-17,2026-05,0,0,0,0
TX100226,CUST1261,2026-06-16 00:00:00,Check,Credit,190.84,US,CP2485,Customer 262,Individual,US,Healthcare,Low,0,2643.08,2021-04-01,2026-06,0,0,0,0
TX100227,CUST1019,2026-01-20 00:00:00,P2P,Credit,415.41,US,CP1623,Customer 20,Business,NG,Education,Low,0,4681.82,2019-04-03,2026-01,0,0,0,0
TX100228,CUST1045,2026-01-06 00:00:00,Cash Deposit,Credit,2206.24,US,CP1538,Customer 46,Individual,SG,Student,Low,0,1918.87,2021-06-15,2026-01,0,0,1,0
TX100229,CUST1230,2026-05-31 00:00:00,Wire,Debit,561.14,US,CP2088,Customer 231,Individual,US,Construction,Low,0,648.16,2025-01-21,2026-05,0,0,0,1
TX100230,CUST1092,2026-08-24 00:00:00,Wire,Credit,796.52,CA,CP2313,Customer 93,Individual,CA,Healthcare,Low,0,6579.05,2024-02-07,2026-08,1,0,0,1
TX100231,CUST1139,2026-05-26 00:00:00,P2P,Debit,142.24,MX,CP2166,Customer 140,Business,US,Hospitality,Low,1,3891.09,2020-05-08,2026-05,1,0,0,0
TX100232,CUST1144,2026-04-29 00:00:00,ACH,Credit,38196.02,IR,CP1830,Customer 145,Individual,US,Retail,Low,0,7938.7,2020-11-01,2026-04,1,1,0,0
TX100233,CUST1225,2026-06-27 00:00:00,P2P,Credit,909.95,US,CP1804,Customer 226,Individual,CA,Hospitality,Medium,0,1986.84,2021-06-07,2026-06,0,0,0,0
TX100234,CUST1222,2026-07-27 00:00:00,ACH,Debit,316.66,US,CP2311,Customer 223,Individual,US,Hospitality,High,0,3931.14,2021-03-16,2026-07,0,0,0,0
TX100235,CUST1088,2026-03-02 00:00:00,Cash Deposit,Credit,246.1,CA,CP1216,Customer 89,Individual,GH,Healthcare,Low,0,3536.29,2023-04-12,2026-03,1,0,1,0
TX100236,CUST1237,2026-03-13 00:00:00,Wire,Credit,4147.32,US,CP1283,Customer 238,Individual,US,Finance,Low,0,9533.56,2023-01-27,2026-03,0,0,0,1
TX100237,CUST1140,2026-01-11 00:00:00,ACH,Debit,1090.17,US,CP2397,Customer 141,Individual,US,Hospitality,Low,0,1388.34,2022-12-21,2026-01,0,0,0,0
TX100238,CUST1175,2026-05-23 00:00:00,P2P,Debit,1654.72,US,CP2164,Customer 176,Individual,CA,Construction,Low,0,5904.23,2020-10-30,2026-05,0,0,0,0
TX100239,CUST1247,2026-06-26 00:00:00,Card,Credit,1736.52,US,CP1727,Customer 248,Individual,US,Healthcare,Low,0,3377.17,2019-07-27,2026-06,0,0,0,0
TX100240,CUST1085,2026-06-24 00:00:00,Cash Deposit,Debit,1062.25,US,CP1699,Customer 86,Individual,US,Finance,Low,0,3391.92,2023-04-08,2026-06,0,0,1,0
TX100241,CUST1010,2026-04-03 00:00:00,Wire,Credit,2436.3,US,CP1432,Customer 11,Individual,US,Hospitality,Low,0,8278.42,2020-04-05,2026-04,0,0,0,1
TX100242,CUST1196,2026-07-13 00:00:00,P2P,Credit,13694.64,US,CP1178,Customer 197,Individual,AE,Hospitality,Low,0,2323.17,2024-09-26,2026-07,0,0,0,0
TX100243,CUST1087,2026-05-30 00:00:00,ACH,Credit,745.07,US,CP2044,Customer 88,Individual,NG,Consulting,Medium,0,8462.99,2020-01-04,2026-05,0,0,0,0
TX100244,CUST1077,2026-03-13 00:00:00,Card,Debit,1328.5,US,CP2105,Customer 78,Business,US,Construction,Low,0,3591.11,2025-07-10,2026-03,0,0,0,0
TX100245,CUST1146,2026-03-09 00:00:00,Cash Deposit,Credit,2581.88,US,CP1639,Customer 147,Individual,GB,Logistics,Medium,0,16764.09,2023-12-03,2026-03,0,0,1,0
TX100246,CUST1263,2026-03-02 00:00:00,P2P,Credit,1932.59,US,CP2461,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-03,0,0,0,0
TX100247,CUST1255,2026-03-29 00:00:00,Wire,Debit,5371.89,RU,CP1999,Customer 256,Individual,US,Student,Low,0,3322.09,2022-09-22,2026-03,1,1,0,1
TX100248,CUST1219,2026-04-07 00:00:00,Cash Deposit,Debit,1820.61,GH,CP2112,Customer 220,Individual,CA,Finance,Medium,0,9665.04,2019-07-02,2026-04,1,0,1,0
TX100249,CUST1081,2026-03-07 00:00:00,Cash Withdrawal,Credit,839.9,US,CP1627,Customer 82,Business,US,Education,Low,0,1204.35,2019-04-24,2026-03,0,0,1,0
TX100250,CUST1283,2026-05-27 00:00:00,P2P,Debit,2995.08,GB,CP1072,Customer 284,Individual,US,Student,Low,0,5556.08,2019-08-18,2026-05,1,0,0,0
TX100251,CUST1246,2026-05-04 00:00:00,Card,Debit,257.93,US,CP1012,Customer 247,Individual,US,Finance,Medium,0,3761.58,2024-09-07,2026-05,0,0,0,0
TX100252,CUST1011,2026-06-06 00:00:00,Cash Deposit,Debit,1406.17,US,CP2406,Customer 12,Individual,US,Healthcare,Medium,0,5178.95,2020-09-27,2026-06,0,0,1,0
TX100253,CUST1073,2026-06-11 00:00:00,Cash Deposit,Debit,1827.3,US,CP1771,Customer 74,Individual,MX,Retail,Low,0,2013.13,2020-10-06,2026-06,0,0,1,0
TX100254,CUST1036,2026-02-04 00:00:00,Cash Deposit,Credit,9535.71,GH,CP1089,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-02,1,0,1,0
TX100255,CUST1090,2026-02-28 00:00:00,ACH,Debit,654.21,GB,CP1043,Customer 91,Individual,GB,Construction,Low,0,2193.35,2025-07-21,2026-02,1,0,0,0
TX100256,CUST1203,2026-03-02 00:00:00,Cash Deposit,Debit,1062.66,US,CP1290,Customer 204,Individual,US,Consulting,Low,0,7858.05,2021-12-20,2026-03,0,0,1,0
TX100257,CUST1166,2026-03-21 00:00:00,Check,Credit,1250.37,CA,CP1798,Customer 167,Individual,GH,Hospitality,Medium,0,20454.14,2021-04-29,2026-03,1,0,0,0
TX100258,CUST1043,2026-07-28 00:00:00,P2P,Debit,324.1,US,CP2288,Customer 44,Business,US,Education,Medium,0,4439.99,2021-09-30,2026-07,0,0,0,0
TX100259,CUST1196,2026-04-26 00:00:00,Cash Deposit,Debit,1076.15,US,CP1825,Customer 197,Individual,AE,Hospitality,Low,0,2323.17,2024-09-26,2026-04,0,0,1,0
TX100260,CUST1178,2026-04-14 00:00:00,Card,Debit,899.75,US,CP2158,Customer 179,Individual,US,Consulting,Medium,1,1649.33,2024-08-26,2026-04,0,0,0,0
TX100261,CUST1264,2026-06-24 00:00:00,Wire,Credit,794.97,RU,CP2252,Customer 265,Individual,US,Construction,Low,0,5620.32,2023-04-14,2026-06,1,1,0,1
TX100262,CUST1093,2026-04-07 00:00:00,Cash Deposit,Debit,1639.35,CA,CP1518,Customer 94,Individual,GB,Finance,Low,0,1624.44,2023-08-18,2026-04,1,0,1,0
TX100263,CUST1263,2026-04-03 00:00:00,Wire,Credit,8383.06,MX,CP1698,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-04,1,0,0,1
TX100264,CUST1197,2026-07-19 00:00:00,Cash Deposit,Credit,810.09,CA,CP1941,Customer 198,Individual,US,Finance,Medium,0,2415.07,2024-06-09,2026-07,1,0,1,0
TX100265,CUST1075,2026-01-16 00:00:00,ACH,Debit,2705.27,CA,CP2215,Customer 76,Business,SG,Finance,Medium,0,10233.43,2020-11-26,2026-01,1,0,0,0
TX100266,CUST1096,2026-01-15 00:00:00,Cash Withdrawal,Debit,1604.22,CA,CP1922,Customer 97,Individual,GB,Healthcare,Medium,0,3929.85,2022-02-23,2026-01,1,0,1,0
TX100267,CUST1223,2026-05-10 00:00:00,ACH,Debit,906.19,GB,CP1982,Customer 224,Individual,US,Healthcare,Low,0,2705.68,2023-07-09,2026-05,1,0,0,0
TX100268,CUST1207,2026-02-27 00:00:00,Cash Deposit,Debit,2668.86,CA,CP1228,Customer 208,Business,US,Logistics,High,0,5243.57,2025-04-24,2026-02,1,0,1,0
TX100269,CUST1190,2026-04-24 00:00:00,Card,Credit,5311.54,US,CP1441,Customer 191,Individual,US,Technology,Low,0,4787.35,2023-06-27,2026-04,0,0,0,0
TX100270,CUST1120,2026-02-15 00:00:00,Card,Credit,2866.29,MX,CP2465,Customer 121,Individual,US,Logistics,Low,0,3888.59,2021-05-14,2026-02,1,0,0,0
TX100271,CUST1115,2026-09-07 00:00:00,P2P,Debit,1733.78,CA,CP1150,Customer 116,Individual,GB,Education,Low,0,1189.38,2024-02-19,2026-09,1,0,0,0
TX100272,CUST1167,2026-05-07 00:00:00,Cash Deposit,Credit,2282.04,US,CP2203,Customer 168,Individual,NG,Consulting,High,0,6297.46,2019-06-14,2026-05,0,0,1,0
TX100273,CUST1232,2026-05-26 00:00:00,ACH,Debit,807.8,SG,CP1501,Customer 233,Business,US,Consulting,High,0,1784.85,2020-05-21,2026-05,1,0,0,0
TX100274,CUST1075,2026-04-27 00:00:00,Wire,Credit,3627.65,US,CP1132,Customer 76,Business,SG,Finance,Medium,0,10233.43,2020-11-26,2026-04,0,0,0,1
TX100275,CUST1269,2026-01-12 00:00:00,Wire,Credit,1829.17,GB,CP1969,Customer 270,Business,US,Healthcare,Low,0,5938.74,2025-07-02,2026-01,1,0,0,1
TX100276,CUST1059,2026-02-18 00:00:00,P2P,Credit,1053.0,NG,CP2499,Customer 60,Individual,CA,Technology,High,0,876.55,2020-07-05,2026-02,1,0,0,0
TX100277,CUST1143,2026-06-10 00:00:00,Wire,Credit,62575.29,RU,CP1915,Customer 144,Business,AE,Technology,Low,0,4208.04,2021-01-20,2026-06,1,1,0,1
TX100278,CUST1092,2026-08-18 00:00:00,ACH,Debit,1825.1,US,CP1193,Customer 93,Individual,CA,Healthcare,Low,0,6579.05,2024-02-07,2026-08,0,0,0,0
TX100279,CUST1274,2026-01-21 00:00:00,Cash Deposit,Debit,343.75,US,CP2245,Customer 275,Individual,CA,Hospitality,High,0,978.47,2022-04-09,2026-01,0,0,1,0
TX100280,CUST1052,2026-02-19 00:00:00,P2P,Debit,784.57,US,CP2480,Customer 53,Individual,US,Retail,Medium,0,2972.5,2021-09-11,2026-02,0,0,0,0
TX100281,CUST1038,2026-04-04 00:00:00,P2P,Debit,297.39,CA,CP1444,Customer 39,Business,US,Technology,Low,0,11058.56,2020-09-21,2026-04,1,0,0,0
TX100282,CUST1205,2026-03-12 00:00:00,ACH,Credit,6057.84,MX,CP1428,Customer 206,Individual,US,Hospitality,Low,0,2869.1,2019-06-01,2026-03,1,0,0,0
TX100283,CUST1049,2026-01-09 00:00:00,Cash Withdrawal,Debit,6808.02,US,CP1713,Customer 50,Business,US,Consulting,Medium,0,5455.83,2023-05-07,2026-01,0,0,1,0
TX100284,CUST1296,2026-08-27 00:00:00,Check,Credit,2036.78,US,CP1489,Customer 297,Business,US,Construction,Low,0,1858.09,2021-05-04,2026-08,0,0,0,0
TX100285,CUST1229,2026-05-31 00:00:00,Card,Credit,459.25,RU,CP2423,Customer 230,Individual,US,Construction,Medium,0,3394.56,2024-03-27,2026-05,1,1,0,0
TX100286,CUST1264,2026-03-15 00:00:00,Wire,Credit,1134.47,US,CP2422,Customer 265,Individual,US,Construction,Low,0,5620.32,2023-04-14,2026-03,0,0,0,1
TX100287,CUST1091,2026-02-13 00:00:00,Card,Credit,8201.89,US,CP1703,Customer 92,Business,GH,Consulting,Low,0,2924.9,2020-04-16,2026-02,0,0,0,0
TX100288,CUST1223,2026-04-25 00:00:00,Check,Debit,2874.51,US,CP2018,Customer 224,Individual,US,Healthcare,Low,0,2705.68,2023-07-09,2026-04,0,0,0,0
TX100289,CUST1175,2026-08-25 00:00:00,Check,Credit,4478.32,RU,CP1732,Customer 176,Individual,CA,Construction,Low,0,5904.23,2020-10-30,2026-08,1,1,0,0
TX100290,CUST1127,2026-07-03 00:00:00,Card,Credit,16013.01,MX,CP1498,Customer 128,Individual,US,Technology,Low,0,6332.81,2020-01-22,2026-07,1,0,0,0
TX100291,CUST1149,2026-02-18 00:00:00,ACH,Credit,10269.37,US,CP1234,Customer 150,Business,NG,Construction,Low,0,1047.74,2022-04-19,2026-02,0,0,0,0
TX100292,CUST1005,2026-04-16 00:00:00,Cash Deposit,Debit,4226.81,GB,CP1502,Customer 6,Business,US,Retail,Low,0,3156.31,2022-05-27,2026-04,1,0,1,0
TX100293,CUST1043,2026-08-31 00:00:00,P2P,Debit,2002.88,US,CP1704,Customer 44,Business,US,Education,Medium,0,4439.99,2021-09-30,2026-08,0,0,0,0
TX100294,CUST1037,2026-09-06 00:00:00,Card,Debit,958.24,GB,CP2152,Customer 38,Individual,US,Consulting,Low,0,2943.78,2024-12-02,2026-09,1,0,0,0
TX100295,CUST1226,2026-08-17 00:00:00,Card,Credit,1407.44,US,CP1677,Customer 227,Individual,US,Logistics,Low,0,6522.45,2021-02-21,2026-08,0,0,0,0
TX100296,CUST1080,2026-05-04 00:00:00,Cash Deposit,Credit,3097.19,RU,CP1617,Customer 81,Individual,US,Student,Medium,0,869.75,2022-05-26,2026-05,1,1,1,0
TX100297,CUST1222,2026-05-10 00:00:00,Wire,Debit,4442.1,US,CP1671,Customer 223,Individual,US,Hospitality,High,0,3931.14,2021-03-16,2026-05,0,0,0,1
TX100298,CUST1213,2026-03-02 00:00:00,P2P,Credit,2009.1,RU,CP2367,Customer 214,Individual,GB,Hospitality,Low,0,7064.17,2020-05-02,2026-03,1,1,0,0
TX100299,CUST1043,2026-04-27 00:00:00,Wire,Debit,1474.86,US,CP2159,Customer 44,Business,US,Education,Medium,0,4439.99,2021-09-30,2026-04,0,0,0,1
TX100300,CUST1097,2026-07-04 00:00:00,Cash Deposit,Debit,2679.49,US,CP2213,Customer 98,Individual,US,Technology,Low,0,10521.07,2024-10-17,2026-07,0,0,1,0
